//Note: This export file in CSV format must not be opened by double-clicking on the file!;;;
//Please open this file using the menu command File > Open of MS Excel;;;
$_Languages;;;
7(5) German (Liechtenstein);9(1) English (United States);12(1) French (France);
17288;Help: Network component function mismatch; @5W%t#ML-V2.25-Festo-CPX-20121203@;Aide : erreur de fonctionnement du composant réseau; @5W%t#ML-V2.25-Festo-CPX-20121203@;
1000;Data packets discarded due to overload;Paquets de données rejetés pour surcharge;
17384;At least @2D%1d@ data packets were discarded due to a lack of resources.
Possible causes:
 - High bandwidth reservation for IRT and additional NRT load (Remedy: reduce bandwidth reservation)
 - Bundling of small communication load from various sources on o;@2D%1d@ paquets de données au minimum ont été rejetés en raison d'un manque temporaire de ressources.
Causes possibles :
 - réservation de largeur de bande pour IRT et charge supplémentaire NRT (solution : réserver une largeur de bande moins grande)
 - reg;
1096;Time mismatch; @5W%t#ML-V2.25-Festo-CPX-20121203@;Erreur d'horloge; @5W%t#ML-V2.25-Festo-CPX-20121203@;
17480;Help: Time mismatch; @5W%t#ML-V2.25-Festo-CPX-20121203@;Aide : erreur de temporisation; @5W%t#ML-V2.25-Festo-CPX-20121203@;
1960;Inconsistent configuration / specification of the standard gateway;Configuration incohérente/Spécification du routeur par défaut;
18344;A standard gateway has been configured for at least one additional interface that differs from the one specified.
Caution: For this device it is not clear which of the configured standard gateways will be active.;Un autre routeur par défaut a été configuré pour au moins une autre interface. 
Attention : Il n'est pas possible de dire quel routeur par défaut sera utilisé pour cet appareil !;
1961;Inconsistent configuration/specification of the NameOfStation;Configuration incohérente/Spécification du NameOfStation;
18345;A NameOfStation which is identical to the specification for this interface has already been configured/specified for another interface of this module.;Un NameOfStation a déjà été configuré /attribué pour une autre interface de ce module. Il est identique au nom par défaut de cette interface.;
1962;Inconsistent configuration/specification of the IP address;Configuration incohérente/Spécification de l'adresse IP;
18346;An IP address which is in the same subnet as the IP address of this interface has already been configured/assigned for another interface.;Une adresse IP a déjà été configurée/attribuée pour une autre interface. Elle se trouve dans le même sous-réseau que l'adresse IP de cette interface.;
5584;No error;No error;
21968;Help;Help;
5586;General diagnosis;General diagnosis;
21970;Help;Help;
5588;Short circuit;Short circuit;
21972;Help;Help;
5590;Wire fracture/idling current I/O;Wire fracture/idling current I/O;
21974;Help;Help;
5608;Short circuit in actuator supply;Short circuit in actuator supply;
21992;Help;Help;
5610;Undervoltage in power supply;Undervoltage in power supply;
21994;Help;Help;
5612;Unknown CBUS error (6);Unknown CBUS error (6);
21996;Help;Help;
5614;Unknown CBUS error (7);Unknown CBUS error (7);
21998;Help;Help;
5632;Unknown CBUS error (8);Unknown CBUS error (8);
22016;Help;Help;
5634;Lower limit exceeded;Lower limit exceeded;
22018;Help;Help;
5636;Upper limit exceeded;Upper limit exceeded;
22020;Help;Help;
5638;Short circuit valve;Short circuit valve;
22022;Help;Help;
5656;Pilot valve function warning;Pilot valve function warning;
22040;Help;Help;
5658;Wire fracture (open load);Wire fracture (open load);
22042;Help;Help;
5660;Condition counter exceeded;Condition counter exceeded;
22044;Help;Help;
5662;Module/channel failure;Module/channel failure;
22046;Help;Help;
5680;Module code incorrect;Module code incorrect;
22064;Help;Help;
5682;I/O length incorrect;I/O length incorrect;
22066;Help;Help;
5684;Address range exceeded;Address range exceeded;
22068;Help;Help;
5686;Life cycle exceeded;Life cycle exceeded;
22070;Help;Help;
5704;Fault in parametrizing signal range;Fault in parametrizing signal range;
22088;Help;Help;
5706;Fault in parametrizing data format;Fault in parametrizing data format;
22090;Help;Help;
5708;Fault in parametrizing linear scaling;Fault in parametrizing linear scaling;
22092;Help;Help;
5710;Fault in filter meas.value;Fault in filter meas.value;
22094;Help;Help;
5728;Fault in parametrizing lower limit;Fault in parametrizing lower limit;
22112;Help;Help;
5730;Fault in parametrizing upper limit;Fault in parametrizing upper limit;
22114;Help;Help;
5732;Fault in actuator supply;Fault in actuator supply;
22116;Help;Help;
5734;Wrong device type mounted;Wrong device type mounted;
22118;Help;Help;
5752;Alarm value reached;Alarm value reached;
22136;Help;Help;
5754;Fault in parametrizing;Fault in parametrizing;
22138;Help;Help;
5756;No new output data (slave);No new output data (slave);
22140;Help;Help;
5758;No bus connection (slave);No bus connection (slave);
22142;Help;Help;
5776;No STI read access (slave);No STI read access (slave);
22160;Help;Help;
5778;No parameter access (slave);No parameter access (slave);
22162;Help;Help;
5780;CP module lost / fault;CP module lost / fault;
22164;Help;Help;
5782;CP configuration failure;CP configuration failure;
22166;Help;Help;
5800;Short circuit CP-line;Short circuit CP-line;
22184;Help;Help;
5802;Fault in controlling;Fault in controlling;
22186;Help;Help;
5804;Missing valve;Missing valve;
22188;Help;Help;
5806;Maintanance required;Maintanance required;
22190;Help;Help;
5824;Life Guard;Life Guard;
22208;Help;Help;
5826;Heart Beat;Heart Beat;
22210;Help;Help;
5828;Com Cycle Period (Sync);Com Cycle Period (Sync);
22212;Help;Help;
5830;CAN Overrun (Objects lost);CAN Overrun (Objects lost);
22214;Help;Help;
5848;Invalid PDO received;Invalid PDO received;
22232;Help;Help;
5850;CAN WarnLimit reached;CAN WarnLimit reached;
22234;Help;Help;
5852;CAN recovered from BusOff;CAN recovered from BusOff;
22236;Help;Help;
5854;Bus Power lost;Bus Power lost;
22238;Help;Help;
5872;Fault in Calibration;Fault in Calibration;
22256;Help;Help;
5874;Lower drop out signal;Lower drop out signal;
22258;Help;Help;
5876;Upper drop out signal;Upper drop out signal;
22260;Help;Help;
5878;Sensor limit exceeded;Sensor limit exceeded;
22262;Help;Help;
5896;Short circuit cold junction comp.;Short circuit cold junction comp.;
22280;Help;Help;
5898;Open load cold junction comp.;Open load cold junction comp.;
22282;Help;Help;
5900;Calibration data incorrect;Calibration data incorrect;
22284;Help;Help;
5902;Invalid process value;Invalid process value;
22286;Help;Help;
5920;Short circuit I-Port;Short circuit I-Port;
22304;Help;Help;
5922;Device missing / failure;Device missing / failure;
22306;Help;Help;
5924;I-Port configuration error;I-Port configuration error;
22308;Help;Help;
5926;Input overload;Input overload;
22310;Help;Help;
5944;Signal underflow/overflow;Signal underflow/overflow;
22328;Help;Help;
5946;Overvoltage in power supply;Overvoltage in power supply;
22330;Help;Help;
5948;Overflow in time measurement;Overflow in time measurement;
22332;Help;Help;
5950;Object failure;Object failure;
22334;Help;Help;
5968;Number of Modules incorrect;Number of Modules incorrect;
22352;Help;Help;
5970;Mismatch of safety destination address (F_Dest_Add);Mismatch of safety destination address (F_Dest_Add);
22354;Help;Help;
5972;F-Communication fault;F-Communication fault;
22356;Help;Help;
5974;F-Communication timeout;F-Communication timeout;
22358;Help;Help;
5992;Leakage current;Leakage current;
22376;Help;Help;
5994;F-Parameter fault;F-Parameter fault;
22378;Help;Help;
5996;CC-L: Station equip.status incorrect;CC-L: Station equip.status incorrect;
22380;Help;Help;
5998;CC-L: Bus connection lost;CC-L: Bus connection lost;
22382;Help;Help;
6016;SSI-parity error;SSI-parity error;
22400;Help;Help;
6018;limit monitoring;limit monitoring;
22402;Help;Help;
6020;limit exceeded in measure duty cycle;limit exceeded in measure duty cycle;
22404;Help;Help;
6022;Error without errortext (75);Error without errortext (75);
22406;Help;Help;
6040;Error without errortext (76);Error without errortext (76);
22424;Help;Help;
6042;Error without errortext (77);Error without errortext (77);
22426;Help;Help;
6044;Value out of range;Value out of range;
22428;Help;Help;
6046;Error without errortext (79);Error without errortext (79);
22430;Help;Help;
6064;Function failure;Function failure;
22448;Help;Help;
6184;Configuration error;Configuration error;
22568;Help;Help;
6186;Execution error;Execution error;
22570;Help;Help;
6188;Record error;Record error;
22572;Help;Help;
6190;Control error;Control error;
22574;Help;Help;
6208;System error A;System error A;
22592;Help;Help;
6210;System error B;System error B;
22594;Help;Help;
6212;Error in valve;Error in valve;
22596;Help;Help;
6214;Controller error;Controller error;
22598;Help;Help;
6232;Encoder error;Encoder error;
22616;Help;Help;
6234;Error motor or power stage;Error motor or power stage;
22618;Help;Help;
6236;Error without errortext (110);Error without errortext (110);
22620;Help;Help;
6238;Error without errortext (111);Error without errortext (111);
22622;Help;Help;
6256;Error without errortext (112);Error without errortext (112);
22640;Help;Help;
6258;Error without errortext (113);Error without errortext (113);
22642;Help;Help;
6260;Error without errortext (114);Error without errortext (114);
22644;Help;Help;
6262;Subsystem module/channel failure;Subsystem module/channel failure;
22646;Help;Help;
6280;Error without errortext (116);Error without errortext (116);
22664;Help;Help;
6282;Error without errortext (117);Error without errortext (117);
22666;Help;Help;
6284;Error without errortext (118);Error without errortext (118);
22668;Help;Help;
6286;Error without errortext (119);Error without errortext (119);
22670;Help;Help;
6304;Error without errortext (120);Error without errortext (120);
22688;Help;Help;
6306;Error without errortext (121);Error without errortext (121);
22690;Help;Help;
6308;Error without errortext (122);Error without errortext (122);
22692;Help;Help;
6310;Error without errortext (123);Error without errortext (123);
22694;Help;Help;
6328;Error without errortext (124);Error without errortext (124);
22712;Help;Help;
6330;Error without errortext (125);Error without errortext (125);
22714;Help;Help;
6332;Error without errortext (126);Error without errortext (126);
22716;Help;Help;
6334;Error without errortext (127);Error without errortext (127);
22718;Help;Help;
6352;Switch unit defective;Switch unit defective;
22736;Help;Help;
6354;CBUS asic not ready;CBUS asic not ready;
22738;Help;Help;
6356;CPU Hardware Trap;CPU Hardware Trap;
22740;Help;Help;
6358;CBUS C-manager not ready;CBUS C-manager not ready;
22742;Help;Help;
6376;Watchdog overflow;Watchdog overflow;
22760;Help;Help;
6378;Remanent memory defective;Remanent memory defective;
22762;Help;Help;
6380;Flash system memory defective;Flash system memory defective;
22764;Help;Help;
6382;Number of mod.params.more than 64;Number of mod.params.more than 64;
22766;Help;Help;
6400;Slave not ready;Slave not ready;
22784;Help;Help;
6402;CBUS diagnostic telegram;CBUS diagnostic telegram;
22786;Help;Help;
6404;CBUS init fault (gap);CBUS init fault (gap);
22788;Help;Help;
6406;Order queue full;Order queue full;
22790;Help;Help;
6424;CBUS-EEPROM error;CBUS-EEPROM error;
22808;Help;Help;
6426;CBUS C-timeout error;CBUS C-timeout error;
22810;Help;Help;
6428;CBUS telegram fault;CBUS telegram fault;
22812;Help;Help;
6430;BIU access error;BIU access error;
22814;Help;Help;
6448;Licence error;Licence error;
22832;Help;Help;
6450;Built-in self test failed;Built-in self test failed;
22834;Help;Help;
6452;Error without errortext (146);Error without errortext (146);
22836;Help;Help;
6454;Error without errortext (147);Error without errortext (147);
22838;Help;Help;
6472;Error without errortext (148);Error without errortext (148);
22856;Help;Help;
6474;Error without errortext (149);Error without errortext (149);
22858;Help;Help;
6476;NETOS fatal error;NETOS fatal error;
22860;Help;Help;
6478;Error without errortext (151);Error without errortext (151);
22862;Help;Help;
6496;Error without errortext (152);Error without errortext (152);
22880;Help;Help;
6498;Error without errortext (153);Error without errortext (153);
22882;Help;Help;
6500;Error without errortext (154);Error without errortext (154);
22884;Help;Help;
6502;Error without errortext (155);Error without errortext (155);
22886;Help;Help;
6520;Error without errortext (156);Error without errortext (156);
22904;Help;Help;
6522;Error without errortext (157);Error without errortext (157);
22906;Help;Help;
6524;Error without errortext (158);Error without errortext (158);
22908;Help;Help;
6526;Error without errortext (159);Error without errortext (159);
22910;Help;Help;
6544;Error without errortext (160);Error without errortext (160);
22928;Help;Help;
6546;Error without errortext (161);Error without errortext (161);
22930;Help;Help;
6548;Error without errortext (162);Error without errortext (162);
22932;Help;Help;
6550;Error without errortext (163);Error without errortext (163);
22934;Help;Help;
6568;Error without errortext (164);Error without errortext (164);
22952;Help;Help;
6570;Error without errortext (165);Error without errortext (165);
22954;Help;Help;
6572;Error without errortext (166);Error without errortext (166);
22956;Help;Help;
6574;Error without errortext (167);Error without errortext (167);
22958;Help;Help;
6592;Error without errortext (168);Error without errortext (168);
22976;Help;Help;
6594;Error without errortext (169);Error without errortext (169);
22978;Help;Help;
6596;Error without errortext (170);Error without errortext (170);
22980;Help;Help;
6598;Error without errortext (171);Error without errortext (171);
22982;Help;Help;
6616;Error without errortext (172);Error without errortext (172);
23000;Help;Help;
6618;Error without errortext (173);Error without errortext (173);
23002;Help;Help;
6620;Error without errortext (174);Error without errortext (174);
23004;Help;Help;
6622;Error without errortext (175);Error without errortext (175);
23006;Help;Help;
6640;Error without errortext (176);Error without errortext (176);
23024;Help;Help;
6642;Error without errortext (177);Error without errortext (177);
23026;Help;Help;
6644;Error without errortext (178);Error without errortext (178);
23028;Help;Help;
6646;Error without errortext (179);Error without errortext (179);
23030;Help;Help;
6664;Error without errortext (180);Error without errortext (180);
23048;Help;Help;
6666;Error without errortext (181);Error without errortext (181);
23050;Help;Help;
6668;Error without errortext (182);Error without errortext (182);
23052;Help;Help;
6670;Error without errortext (183);Error without errortext (183);
23054;Help;Help;
6688;Error without errortext (184);Error without errortext (184);
23072;Help;Help;
6690;Error without errortext (185);Error without errortext (185);
23074;Help;Help;
6692;Error without errortext (186);Error without errortext (186);
23076;Help;Help;
6694;Error without errortext (187);Error without errortext (187);
23078;Help;Help;
6712;Error without errortext (188);Error without errortext (188);
23096;Help;Help;
6714;Error without errortext (189);Error without errortext (189);
23098;Help;Help;
6716;Error without errortext (190);Error without errortext (190);
23100;Help;Help;
6718;Error without errortext (191);Error without errortext (191);
23102;Help;Help;
6736;Error without errortext (192);Error without errortext (192);
23120;Help;Help;
6738;Error without errortext (193);Error without errortext (193);
23122;Help;Help;
6740;Error without errortext (194);Error without errortext (194);
23124;Help;Help;
6742;Error without errortext (195);Error without errortext (195);
23126;Help;Help;
6760;Error without errortext (196);Error without errortext (196);
23144;Help;Help;
6762;Error without errortext (197);Error without errortext (197);
23146;Help;Help;
6764;Error without errortext (198);Error without errortext (198);
23148;Help;Help;
6766;Error without errortext (199);Error without errortext (199);
23150;Help;Help;
6784;Fault param.transfer module n;Fault param.transfer module n;
23168;Help;Help;
6786;Invalid field bus address;Invalid field bus address;
23170;Help;Help;
6788;Protokoll Asic not ready;Protokoll Asic not ready;
23172;Help;Help;
6790;MMI serves CBUS module;MMI serves CBUS module;
23174;Help;Help;
6808;Invalid setting switch unit;Invalid setting switch unit;
23192;Help;Help;
6810;Module set to default values;Module set to default values;
23194;Help;Help;
6812;Error without errortext (206);Error without errortext (206);
23196;Help;Help;
6814;Error without errortext (207);Error without errortext (207);
23198;Help;Help;
6832;Error without errortext (208);Error without errortext (208);
23216;Help;Help;
6834;Error without errortext (209);Error without errortext (209);
23218;Help;Help;
6836;Error without errortext (210);Error without errortext (210);
23220;Help;Help;
6838;Error without errortext (211);Error without errortext (211);
23222;Help;Help;
6856;Error without errortext (212);Error without errortext (212);
23240;Help;Help;
6858;Error without errortext (213);Error without errortext (213);
23242;Help;Help;
6860;Error without errortext (214);Error without errortext (214);
23244;Help;Help;
6862;Error without errortext (215);Error without errortext (215);
23246;Help;Help;
6880;Error without errortext (216);Error without errortext (216);
23264;Help;Help;
6882;Error without errortext (217);Error without errortext (217);
23266;Help;Help;
6884;Error without errortext (218);Error without errortext (218);
23268;Help;Help;
6886;Error without errortext (219);Error without errortext (219);
23270;Help;Help;
6904;Error without errortext (220);Error without errortext (220);
23288;Help;Help;
6906;Error without errortext (221);Error without errortext (221);
23290;Help;Help;
6908;Error without errortext (222);Error without errortext (222);
23292;Help;Help;
6910;Error without errortext (223);Error without errortext (223);
23294;Help;Help;
6928;Error without errortext (224);Error without errortext (224);
23312;Help;Help;
6930;Error without errortext (225);Error without errortext (225);
23314;Help;Help;
6932;Error without errortext (226);Error without errortext (226);
23316;Help;Help;
6934;Error without errortext (227);Error without errortext (227);
23318;Help;Help;
6952;Error without errortext (228);Error without errortext (228);
23336;Help;Help;
6954;Error without errortext (229);Error without errortext (229);
23338;Help;Help;
6956;Error without errortext (230);Error without errortext (230);
23340;Help;Help;
6958;Error without errortext (231);Error without errortext (231);
23342;Help;Help;
6976;Error without errortext (232);Error without errortext (232);
23360;Help;Help;
6978;Error without errortext (233);Error without errortext (233);
23362;Help;Help;
6980;Error without errortext (234);Error without errortext (234);
23364;Help;Help;
6982;Error without errortext (235);Error without errortext (235);
23366;Help;Help;
7000;Error without errortext (236);Error without errortext (236);
23384;Help;Help;
7002;Error without errortext (237);Error without errortext (237);
23386;Help;Help;
7004;Error without errortext (238);Error without errortext (238);
23388;Help;Help;
7006;Error without errortext (239);Error without errortext (239);
23390;Help;Help;
7024;Error without errortext (240);Error without errortext (240);
23408;Help;Help;
7026;Error without errortext (241);Error without errortext (241);
23410;Help;Help;
7028;Error without errortext (242);Error without errortext (242);
23412;Help;Help;
7030;Error without errortext (243);Error without errortext (243);
23414;Help;Help;
7048;Error without errortext (244);Error without errortext (244);
23432;Help;Help;
7050;Error without errortext (245);Error without errortext (245);
23434;Help;Help;
7052;Error without errortext (246);Error without errortext (246);
23436;Help;Help;
7054;Error without errortext (247);Error without errortext (247);
23438;Help;Help;
7072;Error without errortext (248);Error without errortext (248);
23456;Help;Help;
7074;Error without errortext (249);Error without errortext (249);
23458;Help;Help;
7076;Error without errortext (250);Error without errortext (250);
23460;Help;Help;
7078;Error without errortext (251);Error without errortext (251);
23462;Help;Help;
7096;Error without errortext (252);Error without errortext (252);
23480;Help;Help;
7098;Error without errortext (253);Error without errortext (253);
23482;Help;Help;
7100;Error without errortext (254);Error without errortext (254);
23484;Help;Help;
7102;Unknown error (255);Unknown error (255);
23486;Help;Help;
7120;Error without errortext (256);Error without errortext (256);
23504;Help;Help;
7122;Error without errortext (257);Error without errortext (257);
23506;Help;Help;
7124;Error without errortext (258);Error without errortext (258);
23508;Help;Help;
7126;Error without errortext (259);Error without errortext (259);
23510;Help;Help;
7386;CPX critical system error;CPX critical system error;
23770;Help;Help;
